㞼	ch		e	ng	2	n&s		i	ng&p	4&9															
㞽	x	u	e		4	h	i	u	t	8															
㞾	n		i		2	n		ei		4															
㞿	ch		i		4	k		ei		4															
㟀	l	i	a	n	2	l		i	n	4															
㟁			a	n	4	ng		a&o	n&ng	6															
㟂	m		u		3	m		ou		5															
㟃	s		i		1	s		i		1															
㠰																									
㠽	t		o	ng	2	t		u	ng	4															
㠾		iu	a	n	1	z	i	u	n	1&3															
㠿	z		i		1	z		i		1															
㡀	b		i		4	b		ai		6															
㡴	l		a		1	k&l		aa&ai	&p	1&7						l		u	p	8					
㡵	l		i	ng	2	l		i	ng	4&5															
㡶	zh		i		3	z		i		2															
㡷	b		e	n	3	b		u	n	2															
㡸	zh		a		4	z		aa		3															
㡹	j		u		1	z		eoi		1															
㡺	d		a	n	4	d		aa	n	3															
㡻	l	i	ao		4	l	i	u		6															
㢠	j	i	o	ng	3	g	u	i	ng	2															
㢮	ch		i		2	c		i		4															
㢯	d	i	ao		1	d		eo	n	1															
㢰	b		i		4	b		ei		6															
㢱																									
㣇		i	i		4	c&z		aa&i		3&6															
㣋						d		aa	n	1															
㣌	sh		a	n	4	s		aa	m	3															
㣍	t		ai		2	c&t&z	&i	aau&o&oi&u	&ng	1&2&4															
㣘						k		eoi		1															
㣙	d		i		2	d		e&u	k	9															
㤁	m	i	a	n	3	t		i	m	2															
㤂	j		i		2	g		a	p	7															
㤅			ai		4			oi		3															
㤌	g		a	n	1	g		aa	m	1&3															
㤏	t		o	ng	2	t		u	ng	4															
㤐	ch		a	n	1	t		i	p	8															
㤑		i	ou		4	z		aau		6															
㤒	g		ao		1	g		ou		1															
㤓	b		e	n	4	b		a	n	6						b		ơ	n	6					
㤔	f		u		4	f		u		6															
㤕	ch		u		4	z		eo	t	7						tr		o	t	7					
㤖	zh		u		4	c	i	u		5															
㤘	zh		ou		4	z		aau		3															
㦰	j	i	a	n	1	c		i	m	1															
㦱		u	o		3	ng		o		5															
㦲						z		oi		1															
㦿	q	i	a	n	3	&h		@&i&u	&m&ng	1&6															
㧀	j		i		2	g		a	p	9															
㧒		i	u		4	&l	&u	aa&eo	t	9															
㧓	g	u	a		1	g	u	aa		1															
㧔	g	u	ai		4	g&t	&u	ai&i	&m	3&4															
㧕	l	i	u		3	l		au		5															
㧖			e		4	&z		a&aa&i	k&m	1&7															
㧗	z		i		3	c&z		i		2															
㧙	b		i		4	b		i	t	7&9															
㧚		u	a		3	ng		aa		5															
㧛						h		i	n	1															
㧜	l	i	e		4	l		aa&i	p	8&9															
㧝						g		aa		1															
㧞																									
㧟	k	u	ai		3	k	u	aai		5															
㧠																									
㩺						p		ei		1															
㪁	q		i	n	2	k		a	m	4															
㪂	k		u		1	f&g	&u	aa	t	7&9															
㪴	j	i	a		2	g		a	t	8															
㫄	p		a	ng	2	p		o	ng	4															
㫘	m		i		4	m		a	t	9															
㫙	f		u		2	f		u		4															
㫚	h		u		1	f		a	t	7															
㬳		u	u		3	ng		@		5															
㭇		iu	a	n	4	z	i	u	n	2															
㭈	j	u	e		2	k&l	&i	ai&u	&t	6&8															
㭉	h	u	a		2		u	aa		4															
㭊						s		i	k	7															
㭋	b		a	ng	4	b&f		a&aai	&ng	3&5															
㭌	m		ou		2	z	i	u		1															
㭍						c		a	t	7															
㭎	g		a	ng	1	g		o	ng	1															
㭏		u	ei		3		u	ai		5															
㭐																									
㰟	j		i		4	g		ei		3															
㰠	h		a	ng	1	k		o	ng	3															
㰡	x	i	e		4	h		ai		6															
㰢	k		e	ng	1	h		@	ng	1															
㱚	c		a	n	2	c		a	n	1															
㱛	ch	u	a	n	3	c	i	u	n	2															
㱜	zh		a		2	z		aa	t	8															
㱝																									
㱽	zh		e	n	3	d		a	m	2															
㲍	zh		i		1	z		i		1															
㲎	l		ou		2	d&l&s&z	&i	aau&u		1&4															
㲏	p		ao		1	p	i	u		5															
㲐																									
㲑																									
㲴	zh		o	ng	4	z		u	ng	3															
㳋	q	i	u		1	z		aau		1															
㳌		i	a		1			a	t	8						nh		ơ	p	7					
㳍	b		u		4	b		ou		3															
㳎	b	i	a	n	4	b		i	n	6															
㳏	sh		i		4	s		aai		6															
㳐	zh		a		2	m&z	&i	a&u	&t	5&8															
㳑		i	i		4	z		aa	t	9															
㳒	b	i	a	n	4	b&f		a&aa	&t	1&8															
㳓																									
㳔	d	u	i		4	d		eoi		3															
㳕	l		a	n	2	l		aa	n	4															
㶦	j		i	n	4	z		eo	n	4															
㶧	n		e	n	4	h&n	&i	ei&u	&n	1&6															
㶨						p		ei		1&4															
㶩																									
㶪																									
㸒		i	i	n	2	z		aa	m	4															
㸓	m		i		4	m		a	t	9															
㸚	l		i		3	l		ei		5															
㸝	x	i	a	n	1	h		i	n	1															
㸞	zh		e		2	b		a	n	2															
㸫	q	i	a	n	2	g		i	n	1															
㸬	b		ei		4	b	u	i		3															
㸭	b		a		1	b&p		aa		1&4															
㸮	f		e	n	2	f		a	n	4															
㸯	k		e		1	f&g		aau&o		1															
㹜		i	i	n	2	ng		aa	n	4															
㹡	x	u	a	n	2	z	i	u	n	4															
㹢	j	i	a		1	g		aa&o		1															
㹣	zh		o	ng	1	z		u	ng	1															
㹤	q	i	e		4	h		i	p	8															
㹥	zh		u		4	z	i	u		3						ch		o		3					
㹦	d	i	ao		1	c&d	i	u		1															
㹧						z		oe	ng	1															
㹨		i	ou		4	z		aau		6															
㹩																									
㹪						s		aa	n	1															
㺰						s		i		1															
㺲	n	i	u		3	n		aau		2															
㺳	m		ei		2	m	u	i		4															
㺴	b		a		1	b		aa	t	8															
㺵	j	i	u		2	g		au		2															
㺶																									
㼘		u	a		3	ng		aa		5															
㼙	zh		ou		4	c&z		aau&u	&k	3&7															
㽳	x		u		1	h		eoi		1						v		o		6					
㽴	zh		a	ng	4	z		oe	ng	6															
㽵						z		o	ng	1															
㽶																									
㿪	h	u	a	n	2	&z	&i	u	n	4&6															
㿻	g		a	n	1	g		o	n	1															
䀐	sh		a	n	1	s		aa	m	1															
䀑		u	o		4		u	aa	t	8															
䀒	q	i	a	n	1	c		i	n	1															
䀓	h	u	a	n	4			u	n	6															
䀔	r		e	n	4	z		i	ng	6															
䂆	x		u		4	h		e	k	8															
䂘						c&h&s		a&aa&ai	&k&m	1&8															
䂙	d	u	i		1																				
䄨		i	u		2	z	&i	aau&eoi&u		1&4															
䄩		i	i		4	z		i	k	9															
䄪	d	i	ao		3	d	i	u		2															
䄫	q		i		3	h		ei		2															
䄬		i	i		2	h&z	&i	o&u		1&4															
䄭	n	i	a	n	2	n&z		i	n	2&4															
䆒	j	i	u		4	g		au		3															
䇃	s		i		4	c&z		i		5&6															
䇄																ng		â	t	7					
䊵	q	i	u		2	k		au		4															
䍐	h		a	n	3	h		o	n	2															
䏐	j	u	e		2	k	i	u	t	8															
䏒	p	i	a	n	4	p		i	n	3															
䏓	g	u	a	n	3	g		u	n	2															
䏔	n	i	u		3	n		aau		2															
䏕	r		e	n	4	n&z		aa&ei	&m&n	5&6															
䏖	zh		e	n	4	z		aa	n	5															
䏗	g		ai		4	k	&u	i&oi		2&3															
䏘	p		i		4																				
䏙	t		a	n	3	d&t		a	m	1&2															
䏚	ch		ao		3	m	i	u		5															
䏛	ch		u	n	3	c		eo	n	2															
䏜	h		e		1	h		o		1															
䏝	zh	u	a	n	1	z	i	u	n	1															
䑠	l	i	ao		3	l	i	u		5															
䒒	t	i	ao		2	&s&t&z	&i&u	aai&aau&eoi&u		1&2&4&5															
䒓	k		ai		3																				
䒔	b		ai		4																				
䖊		i	i		4	z		i		6															
䖋	n	v	e		4	z		oe	k	9															
䖌		i	i		4	z		i		6															
䖍	q	i	a	n	2	k		i	n	4															
䘚	zh		u		2	z		eo	t	7															
䘛						g		ei		1															
䜳																									
䢌	b		o		2																				
䢍	f		a	ng	3	f		o	ng	2															
䢎						g		ei		1															
䢏																									
䢸	j		u		1																				
䢹	j		u		3																				
䢺	ch		u		1	c		eo	t	7															
䧁	x		u		3																				
䧂	d		ao		4	z	i	u		6															
䧃	t	i	a	n	2	t		i	n	4															
,																									
[																									
]																									
並	b		i	ng	4	b		i&o	ng	3&6	p	y	e	ng	None						h		e	i	None
丧	s		a	ng	4	s		o	ng	1&3															
丳	ch		a	n	3	c		aa	n	2											s		a&e	n	None
乖	g	u	ai		1	g	u	aai		1	k		oy		None	q	u	ai		1	k		a	i	None
乳	r		u		3		i	u		5		y	u		None	v		u		3	n	y	u	u	None
乴	x	u	e		2																s&z		e	chi&tsu	None
乵		i	a	n	3																		e	n	None
乶	f		u		3						ph		o	l	None										
乷	sh		a		1						s		a	l	None										
乸	n		a		3	n		aa		2															
事	sh		i		4	s		i		6	s		a		None	s		ư		4	s&z		i		None
亝	q		i		2																s		e	i	None
亞		i	a		4	&ng		aa		3			a		None								a&o	&tsu&u	None
亟	j		i		2	g&k		ei&i	&k	3&7	k		i&u	&k	None	c		â	c	7	k	&y	i&o	&ku	None
,																									
[																									
]																									
享	x	i	a	ng	3	h		@	ng	2	h	y	a	ng	None	h	ư	ơ	ng	5	k	y	o	u	None
京	j		i	ng	1	g		i	ng	1	k	y	e	ng	None	k		i	nh	1	k	&y	e&i&o	i&n&u	None
佩	p		ei		4	p	u	i		3	ph		ay		None						h		a	i	None
佪	h	u	i		2		u	i		4	h		oy		None						&k	&w	a&e	&i	None
佫	h		e		4																k	&y	a	ku	None
佬	l		ao		3	l		ou		2											r	&y	o	&u	None
佭	x	i	a	ng	2																				
佮	g		e		2	t		a	p	7											k		o	u	None
佯		i	a	ng	2		i	eoi&oe	&ng	4		y	a	ng	None							y	o	u	None
佰	b		ai		3	b		aa	k	8	p		ey	k	None						b&h	&y	a	ku	None
佱	f		a		3																h		o	u	None
佲	m		i	ng	3																				
佳	j	i	a		1	g		aai		1	k		a&ay		None	g	i	ai		1	k		a		None
佴			er		4	&n	&i	i&oi		6											d&n&z		a&i	&i	None
併	b		i	ng	4	b&p		i	ng	3						t		i	nh	3	h		e	i	None
佶	j		i		2	g		a&i	t	7&8	k		i	l	None						g&k		i&o	chi&tsu	None
佷	h		e	n	3	h		a	n	2											g&k		i&o	n&u	None
佸	h	u	o		2	&k		u	t	8&9	k	w	a	l	None						g&k		a	chi&tsu	None
佹	g	u	i		3	g	u	ai		2	k	w	ey		None						k		i		None
佺	q	u	a	n	2	c	i	u	n	4	c		e	n	None						s		e	n	None
佻	t	i	ao		1	t	i	u		1&4	c		o		None	đ	i	êu		1	&t&z	y	o	u	None
佼	j	i	ao		3	g		aau		2	k	y	o		None						k	&y	o	u	None
佽	c		i		4	c		i		3	ch		a		None						s		i		None
佾		i	i		4		i	a	t	9			i	l	None								i	chi&tsu	None
使	sh		i		3	s		ai&i		2&3	s		a&i		None	s		ư		3	s		i		None
侀	x		i	ng	2		i	i	ng	4											k	&y	a&e	i&u	None
侁	sh		e	n	1	s		a	n	1	s		i	n	None						s		i	n	None
侂	t	u	o		1	t		o	k	8											t		a	ku	None
侃	k		a	n	3	h		o	n	2	k		a	n	None						k		a	n	None
侄	zh		i		2	z		a	t	9	c		i	l	None						s&t		e&i	chi&tsu	None
侅	g		ai		1	g		oi		1						h	ơ	i		2	k		a	i	None
來	l		ai		2	l		ai&oi		4&6	l		ay		None	l		ai		1	r		a	i	None
侇		i	i		2		i	i		4													i		None
侈	ch		i		3	c		i		2	ch		i		None	x		i		5	&s		i		None
侉	k	u	a		3	k	u	aa		2	k	w	a		None						&k		a&e		None
侊	g	u	a	ng	1						k	w	a	ng	None						k		o	u	None
例	l		i		4	l		ai		6	l	y	ey		None	l		ê		2	r		e	i&tsu	None
侌		i	i	n	1																		i	n	None
侍	sh		i		4	s		i		6	s		i		None						z		i		None
侎	m		i		3																b&m		i		None
侏	zh		u		1	z	i	u		1	c	w	u		None						s&t	y	u		None
侐	x		u		4	g	u	i	k	7											k	&y	e&i&o	&ki&ku	None
侑		i	ou		4		i	au		6		y	u		None							&y	u	&u	None
侒			a	n	1																		a	n	None
侓	l		u		4																r		o	chi&tsu	None
侔	m		ou		2	m		au		4	m		o		None	m		âu		2	b&m		o&u	&u	None
侕			er		2																n&z		i		None
侖	l		u	n	2	l		eo	n	4	l	y	u	n	None	l		o	n	5	r		i&o	n	None
侗	d		o	ng	4	d&t		u	ng	4&6	t		o	ng	None						d&t&ts&z		o&u	&u	None
侘	ch		a		4	c		aa		3	ch		a		None	s		a		3	t		a		None
侙	ch		i		1																t	&y	i&o	ki&ku	None
侚	x		u	n	4	s		eo	n	1&6	s	w	u	n	None						s&z	y	u	n	None
供	g		o	ng	1	g		u	ng	1&3	k		o	ng	None	c		u	ng	1	k	&y	o&u	&u	None
侜	zh		ou		1	z		au		1	c	w	u		None						t	y	u	&u	None
依		i	i		1		i	i		1			uy		None			y		1			e&i		None
侞	r		u		2																n&z	y	o		None
侟	c		u	n	2																s		e	n	None
侠	x	i	a		2	h		a&aa	p	9											k	y	o	u	None
価	s		i		4																k		a		None
侢	z		ai		4																b		u		None
侣	l		v		3	l		eoi		5											r	&y	o		None
侤	t		a		5																				
侥	j	i	ao		3	g&h	i	u		1															
侦	zh		e	n	1	z		i	ng	1															
侧	c		e		4	z		a	k	7															
侨	q	i	ao		2	k	i	u		4															
侩	k	u	ai		4	k	u	i		2															
侪	ch		ai		2	c		aai		4															
侫	n		i	ng	4																d&n		e	i	None
侬	n		o	ng	2	n		u	ng	4															
侭	j		i	n	3																z		i	n	None
免	m	i	a	n	3	m		a&i	n	5&6	m	w&y	e&u	n	None	m	i	ê	n	6	b&m		e	n	None
兒			er		2	&ng	&i	ai&i		4			a		None						g&n&z		e&i	&i	None
兓	j		i	n	1																s		a&i	n	None
兔	t		u		4	t		ou		3						th		o		5	t		o		None
兕	s		i		4	z		i		6	s		i		None						s&z		i		None
兖		i	a	n	3		i	i	n	5															
兩	l	i	a	ng	3	l		oe	ng	5	l	y	a	ng	None	l	ư	ơ	ng	6	r	y	o	u	None
其	q		i		2	g&k		ei		1&4	k		i		None	k		i		2	g&k		i		None
具	j		u		4	g		eoi		6	k	w	u		None	c		u		4	g&k		u		None
典	d	i	a	n	3	d		i	n	2	c		e	n	None	đ	i	ê	n	5	t		e	n	None
冐	m		ao		4																b&m		o	ku&u	None
冞	m		i		2	m		ei		4											b&m		i		None
冼	x	i	a	n	3	s		i	n	2											s	y	o	u	None
冽	l	i	e		4	l		i	t	9	l	y	e	l	None	r		e	t	7	r		e	i&tsu	None
冾	q	i	a		4																k	y	o	u	None
冿	j	i	a	n	1																s		e	n	None
净	j		i	ng	4	z		e&i	ng	6															
凭	p		i	ng	2	p		a	ng	4	p		i	ng	None	b		ă	ng	2	h	y	o	u	None
凮	f		e	ng	1																f&h		u	&u	None
凯	k		ai		3	h		oi		2															
函	h		a	n	2	h		aa	m	4	h		a	m	None	h		o	m	2	k		a	n	None
刮	g	u	a		1	g	u	aa	t	8	k	w	a	l	None						k		a	tsu	None
刯	g		e	ng	1																				
到	d		ao		4	d		ou		3	t		o		None	đ		ao		3	t		o	u	None
刱	ch	u	a	ng	4	c		o	ng	1&3	ch		a	ng	None						s	&y	o	u	None
刲	k	u	i		1	g	u	ai		1	k	y	u		None						k		e	&i	None
刳	k		u		1	f		u		1	k		o		None						k		o		None
刴	d	u	o		4	d		o		2											t		a		None
刵			er		4		i	i		5&6											g&n&z		e&i	&i	None
制	zh		i		4	z		ai		3	c		ey		None	ch		ê		3	s		e	i	None
刷	sh	u	a		1	c&s		aa	t	8	s	w	ay		None	l	o	a	t	7	s		a	tsu	None
券	q	u	a	n	4	g&h	i	u	n	3	k	w	e	n	None						k		e	n	None
刹	sh		a		1	c&s		aa	t	8	ch		a	l	None						s		a&e	chi&tsu	None
刺	c		i		4	c&s		i	&k	3&8	c&ch		a&e	&k	None	th		i	ch	7	s		e&i	&ki	None
刻	k		e		4	h		a&aa	k	7	k		a	k	None	kh		ă	c	7	k		o	ku	None
刼	j	i	e		2																k	y	o	u	None
刽	g	u	i		4	k	u	i		2															
刾	c		i		4																				
刿	g	u	i		4	g	u	ai		3															
剀	k		ai		3	h		oi		2															
剁	d	u	o		4	d		o&oe	&k	2&8											t		a		None
剂	j		i		4	z		ai		1															
劵	j	u	a	n	4																g&k		e	n	None
劶	k		ou		3																k		o&u	&u	None
劷		i	a	ng	2																	y	o	u	None
劸		u	a		1																		a	&i	None
効	x	i	ao		4	h		aau		6						h	i	êu		4	k		o	u	None
劺	m		ou		2																b&m		o&u	&u	None
劻	k	u	a	ng	1	h		@	ng	1											k	&y	o	u	None
劼	j	i	e		2	k		i	t	8											k		a&i	tsu	None
劽	l	i	e		4																r		e	chi&tsu	None
劾	h		e		2	h		a	t	9	h		ay	&k	None	h		a	ch	8	g		a	i	None
势	sh		i		4	s		ai		3											s		e	i	None
匊	j		u		1	g		u	k	7	k	w	u	k	None						k		i&o	ku	None
匋	t		ao		2	t		ou		4											&t	&y	o	u	None
匌	g		e		2						h		a	p	None						k		o	u	None
匦	g	u	i		3	g	u	ai		2															
匼	k		e		1	&h		a&o	&p	1&7						h		ô	p	8			a&o	n	None
卑	b		ei		1	b		ei		1	p		i		None						h		i		None
卒	z		u		2	c&z	&i	eo&u	t	7&8	c		o	l	None	t		ô	t	7	s		o	tsu	None
卓	zh	u	o		1	c&z		oe	k	8	th		a	k	None	tr		a	c	7	t		a	ku	None
協	x	i	e		2	h		i	p	8	h	y	e	p	None	h	i	ê	p	7	k	y	o	u	None
单	d		a	n	1	d		aa	n	1											t		a	n	None
卖	m		ai		4	m		aai		6															
卥	x		i		1																s		e	i	None
卦	g	u	a		4	g	u	aa		3	k	w	ay		None	q	u	ai		3	k		a&e		None
卧		u	o		4	ng		o		6															
卶	ch		i		3																				
卷	j	u	a	n	3	g&k	i	u	n	2&3&4	k	w	e	n	None	q	uy	ê	n	5	k		a&e	n	None
卸	x	i	e		4	s		e		3	s		a		None						s	y	a		None
卹	x		u		4	s		eo	t	7	h	y	u	l	None						s&z	&y	o&u	chi&tsu	None
卺	j		i	n	3						k		u	n	None						k		i	n	None
厒	h		e		2																k		a&e&o	hu	None
厓		i	a		2	ng		aai		4			ay		None	d		ay		1	g		a&e&i	&i	None
厔	zh		i		4	z		a	t	9						ch		ai		3	s		i	chi&tsu	None
厕	c		e		4	c		i		3															
叀	zh	u	a	n	1																s		e	n	None
叁	s		a	n	1	s		aa	m	1											s		a	n	None
参	c		a	n	1	c&s		a&aa	m	1											s		a&i	n	None
叔	sh		u		1	s		u	k	7	s	w	u	k	None	th		u	c	7	s	y	u	ku	None
叕	zh	u	o		2																g&t		e	chi&tsu	None
取	q		u		3	c		eoi		2	ch	w	i		None	th		u		5	s	y	u		None
受	sh		ou		4	s		au		6	s	w	u		None	th		u		4	s&z	y	u	&u	None
变	b	i	a	n	4	b		i	n	3											h		e	n	None
,																									
[																									
]																									
呝			e		4								ay	k	None										
呞	sh		i		1											t		e		1	s&t		i		None
呟	j	u	a	n	3																g		e	n	None
呠	p		e	n	3	p		a	n	3						b		o	m	5	h		o	n	None
呡		u	e	n	3	m		a	n	3						r		ă	n	1	b&m		o&u	n	None
呢	n		e		5	n		e&ei&i		1&4	n		i		None	n		ai		2	n&z		i		None
呤	l		i	ng	4	l		i	ng	4	l	y	e	ng	None	g		â	m	2	r	&y	e&o	i&u	None
呥	r		a	n	2		i	a&i	m	1&4						nh		e	m	5	n&z		e	n	None
呦		i	ou		1		i	au		1		y	u		None			ao		4		&y	a&e&i&u	&u	None
呧	d		i		3																d&t		a&e	i	None
周	zh		ou		1	z		au		1	c	w	u		None	ch		u		1	s	y	u	u	None
呩	sh		i		4																s		i		None
呪	zh		ou		4	z		au		2	c	w	u		None						s&z	y	u	&u	None
呫	t	i	e		4	c&t		i	p	8	ch		e	p	None	ch		i	m	3	s&t		e	hu&n	None
呬	x		i		4	h		ei		3											k&r&t	&y	e&i&o	&i&u	None
呭		i	i		4											th		e		3	&s		e	chi&i&tsu	None
呮	q		i		4	z		e	&k	1&7											k		i		None
呯	p		i	ng	2	p		e	ng	4											b&h	&y	e&o	i&u	None
呰	z		i		3	z		i		2	c		a		None						s		a&e&i	&ki	None
呱	g		u		1	&g	&u	aa&u		1&2	k		o		None		o	a		1	k		o		None
呲	c		i		1	z		i		1											&s&z		i		None
味		u	ei		4	m		ei		6	m		i		None	v		i		4	b&m		i		None
呴	x		u		3	h		eoi		1						g		âu		1	k		o&u	&u	None
呵			a		1	h		o		1&2	k		a		None	h		a		1	k		a		None
呶	n		ao		2	n		aau		4	n		o		None	n		ao		1	d		o	&u	None
呷	g		a		1	h		aa	p	8											k		o	u	None
呸	p		ei		1	p		ei		1						b		ây		4	h		i		None
呹		i	i		4																&t		i	tsu	None
呺	x	i	ao		1	h	&i	ou&u		1&4											g&k	&y	o&u	&u	None
呻	sh		e	n	1	s		a	n	1	s		i	n	None						s		i	n	None
呼	h		u		1	f		u		1	h		o		None	h		ô		1	k		o		None
命	m		i	ng	4	m		e&i	ng	6	m	y	e	ng	None	m		ê	nh	4	m	&y	e&o	i&u	None
呾	d		a		2	d		aa	t	8											&t		a&e	chi&tsu	None
呿	q		u		4	k		eoi		1	k		e		None	kh	ư	a		3	k	&y	a&o	&u	None
咀	j		u		3	z		eoi		2	c		e		None	th		ơ		5	s	&y	o		None
咁	h		a	n	2	g		a	m	2&3						c		ă	m	1	g&k		a	n	None
咂	z		a		1	s&z		a&aa	p	7&8						t		a	p	7	s		o	u	None
咃	t	u	o		1																t		a		None
咄	d	u	o		1	c&d	&i	eo&u	t	7&8	t		o	l	None	x		o	t	7	t		o	tsu	None
咅	p		ou		3																t		o	u	None
咆	p		ao		2	p		aau		4	ph		o		None	b		au		2	h		o	u	None
咇	b	i	e		2	b		a&i	t	7	ph		i	l	None						b&h		e&i	&chi&tsu	None
咈	f		u		2	f		a	t	7&9						ph		ơ	t	7	b&h		i&u	chi&tsu	None
咉		i	a	ng	1																		a	u	None
咊	h		e		2		u	o		4												w	a		None
咋	z		a		3	z		aa	&k	1&3&8	s		a		None	ch		a		4	s		a	&ku	None
和	h		e		2		u	o		4&6	h	w	a		None	h	o	a		2	&k	&w	a		None
咍	h		ai		1	h		oi		1	h		ay		None	h		ay		1	k&t		a	i	None
咎	j	i	u		4	g		au&ou		1&3	k	&w	o&u		None						k	&y	o&u	u	None
咏		i	o	ng	3		u	i	ng	6		y	e	ng	None	v		ă	ng	5			e	i	None
咐	f		u		5	f		u		3&6	p	w	u		None	ph		o		3	b&h		o&u		None
咑	d		a		1	d		a	k	7											d		a		None
咒	zh		ou		4	z		au		3						ch		u		3	s&z	y	u	&u	None
咓		u	a		3			aa		5															
咔	k		a		1	k		aa		1&4											r		o	u	None
咕	g		u		5	g		u		1&2											k		o		None
咖	k		a		1	g&k		aa		1&3	k		a		None						k		a		None
咗	z	u	o		5	z		o		2															
咘	b		u		4											b		u		3					
咙	l		o	ng	2	l		u	ng	4															
咚	d		o	ng	1	d		u	ng	1						g	i	o	ng	4					
咛	n		i	ng	2	n		i	ng	4															
咜	t		a		5																t		a&o		None
咝	s		i		1																				
囶	g	u	o		2																k		o	ku	None
囷	q		u	n	1	k	u	a	n	1	k	y	u	n	None	kh	u	â	n	1	g&k		i&o	n	None
囸	r		i		4																				
囹	l		i	ng	2	l		i	ng	4	l	y	e	ng	None						r		e	i	None
固	g		u		4	g		u		3	k		o		None	c		ô		3	k		o		None
囻	g	u	o		2											q	u	ô	c	7	k		o	ku	None
囼	t		ai		1																				
国	g	u	o		2	g	u	o	k	8											k		o	ku	None
图	t		u		2	t		ou		4															
坡	p		o		1	b&p		o		1	ph		a		None	ph		a		1	h		a&i		None
坢	b		a	n	4																b&h		a	n	None
坣	t		a	ng	1																				
坤	k		u	n	1	k	u	a	n	1	k		o	n	None	kh		ô	n	1	k		o	n	None
坥	q		u		1																s	y	o		None
坦	t		a	n	3	t		aa	n	2	th		a	n	None	đ		â	t	7	t		a	n	None
坧	zh		i		1						ch		e	k	None	g		a	ch	8	s	&y	a&e	ki&u	None
坨	t	u	o		2	t		o		4			i		None						&d&t		a&i		None
坩	g		a	n	1	h		a	m	1	k		a	m	None						k		a	n	None
