一年生,石,THẠCH
一年生,一,NHẤT
一年生,七,THẤT
一年生,立,LẬP
一年生,林,LÂM
一年生,文,VĂN
一年生,円,VIÊN
一年生,玉,NGỌC
一年生,月,NGUYỆT
一年生,王,VƯƠNG
一年生,上,THƯỢNG
一年生,名,DANH
一年生,二,NHỊ
一年生,小,TIỂU
一年生,犬,KHUYỂN
一年生,休,HƯU
一年生,夕,TỊCH
一年生,五,NGŨ
一年生,気,KHÍ
一年生,足,TÚC
一年生,力,LỰC
一年生,本,BẢN |  BỔN
一年生,貝,BỐI
一年生,生,SINH
一年生,校,HIỆU |  GIÁO
一年生,土,THỔ
一年生,大,ĐẠI
一年生,田,ĐIỀN
一年生,音,ÂM
一年生,川,XUYÊN
一年生,中,TRUNG
一年生,右,HỮU
一年生,花,HOA
一年生,三,TAM
一年生,耳,NHĨ
一年生,水,THỦY
一年生,男,NAM
一年生,八,BÁT
一年生,人,NHÂN
一年生,下,HẠ
一年生,十,THẬP
一年生,千,THIÊN
一年生,草,THẢO
一年生,先,TIÊN
一年生,手,THỦ
一年生,車,XA
一年生,正,CHÍNH
一年生,金,KIM
一年生,子,TỬ |  TÝ
一年生,青,THANH
一年生,字,TỰ
一年生,目,MỤC
一年生,入,NHẬP
一年生,四,TỨ
一年生,九,CỬU
一年生,町,ĐINH
一年生,村,THÔN
一年生,口,KHẨU
一年生,空,KHÔNG |  KHỐNG
一年生,日,NHẬT
一年生,赤,XÍCH
一年生,学,HỌC
一年生,早,TẢO
一年生,雨,HỮU
一年生,火,HỎA
一年生,左,TẢ
一年生,六,LỤC
一年生,森,SÂM
一年生,山,SƠN |  SAN
一年生,天,THIÊN
一年生,女,NỮ
一年生,年,NIÊN
一年生,木,MỘC
一年生,竹,TRÚC
一年生,糸,MỊCH
一年生,見,KIẾN
一年生,出,XUẤT
一年生,白,BẠCH
一年生,虫,TRÙNG
一年生,百,BÁCH
五年生,禁,CẤM
五年生,退,THOÁI | THỐI
五年生,境,CẢNH
五年生,興,HƯNG
五年生,再,TÁI
五年生,舌,THIỆT
五年生,序,TỰ
五年生,預,DỰ
五年生,窓,SONG
五年生,増,TĂNG
五年生,領,LÃNH | LĨNH
五年生,際,TẾ
五年生,枝,CHI
五年生,招,CHIÊU
五年生,価,GIÁ
五年生,許,HỨA
五年生,夢,MỘNG
五年生,接,TIẾP
五年生,判,PHÁN
五年生,貧,BẦN
五年生,義,NGHĨA
五年生,断,ĐOẠN | ĐOÁN
五年生,測,TRẮC
五年生,犯,PHẠM
五年生,河,HÀ
五年生,破,PHÁ
五年生,容,DUNG | DONG
五年生,常,THƯỜNG
五年生,示,THỊ
五年生,格,CÁCH
五年生,貿,MẬU
五年生,資,TƯ
五年生,築,TRÚC
五年生,版,PHẢN
五年生,像,TƯỢNG
五年生,限,HẠN
五年生,織,CHỨC
五年生,祖,TỔ
五年生,賛,TÁN
五年生,導,ĐẠO
五年生,保,BẢO
五年生,桜,ANH
五年生,非,PHI
五年生,団,ĐOÀN
五年生,句,CÚ
五年生,武,VŨ | VÕ
五年生,罪,TỘI
五年生,墓,MỘ
五年生,俵,BIẾU
五年生,絶,TUYỆT
五年生,任,NHIỆM
五年生,弁,BIỆN | BIỀN
五年生,技,KỸ
五年生,布,BỐ
五年生,程,TRÌNH
五年生,易,DỊ | DỊCH
五年生,居,CƯ
五年生,減,GIẢM
五年生,厚,HẬU
五年生,謝,TẠ
五年生,性,TÍNH | TÁNH
五年生,師,SƯ
五年生,責,TRÁCH
五年生,液,DỊCH
五年生,張,TRƯƠNG
五年生,暴,BẠO | BỘC
五年生,営,DOANH | DINH
五年生,貸,THẢI
五年生,賀,HẠ
五年生,故,CỐ
五年生,迷,MÊ
五年生,則,TẮC
五年生,造,TẠO | THÁO
五年生,術,THUẬT
五年生,余,DƯ
五年生,衛,VỆ
五年生,移,DI
五年生,条,ĐIỀU
五年生,因,NHÂN
五年生,略,LƯỢC
五年生,券,KHOÁN
五年生,能,NĂNG
五年生,独,ĐỘC
五年生,修,TU
五年生,統,THỐNG
五年生,復,PHỤC
五年生,敵,ĐỊCH
五年生,職,CHỨC
五年生,基,CƠ
五年生,飼,TỰ
五年生,承,THỪA
五年生,現,HIỆN
五年生,銅,ĐỒNG
五年生,率,XUẤT
五年生,逆,NGHỊCH
五年生,刊,SAN
五年生,規,QUY | QUI
五年生,舎,XÁ
五年生,留,LƯU
五年生,演,DIỄN
五年生,備,BỊ
五年生,検,KIỂM
五年生,財,TÀI
五年生,素,TỐ
五年生,肥,PHÌ
五年生,在,TẠI
五年生,銭,TIỀN
五年生,徳,ĐỨC
五年生,防,PHÒNG
五年生,個,CÁ
五年生,制,CHẾ
五年生,効,HIỆU
五年生,輸,THÂU
五年生,妻,THÊ
五年生,眼,NHÃN
五年生,綿,MIÊN
五年生,績,TÍCH
五年生,税,THUẾ
五年生,燃,NHIÊN
五年生,情,TÌNH
五年生,構,CẤU
五年生,豊,PHONG
五年生,経,KINH
五年生,総,TỔNG
五年生,過,QUÁ
五年生,雑,TẠP
五年生,潔,KHIẾT
五年生,志,CHÍ
五年生,永,VĨNH
五年生,務,VỤ
五年生,識,THỨC
五年生,属,THUỘC
五年生,解,GIẢI
五年生,旧,CỰU
五年生,婦,PHỤ
五年生,快,KHOÁI
五年生,可,KHẢ
五年生,証,CHỨNG
五年生,採,THẢI | THÁI
五年生,恩,ÂN
五年生,混,HỖN
五年生,酸,TOAN
五年生,査,TRA
五年生,険,HIỂM
五年生,製,CHẾ
五年生,往,VÃNG
五年生,複,PHỨ
五年生,授,THỤ | THỌ
五年生,損,TỔN
五年生,耕,CANH
五年生,準,CHUẨN
五年生,講,GIẢNG
五年生,群,QUẦN
五年生,圧,ÁP
五年生,権,QUYỀN
五年生,設,THIẾT
五年生,支,CHI
五年生,似,TỰ
五年生,報,BÁO
五年生,状,TRẠNG
五年生,確,XÁC
